id,date,store_nbr,family,sales,onpromotion
7399,2015-04-09,6,AUTOMOTIVE,82.82,0
7400,2015-04-10,6,AUTOMOTIVE,76.41,0
7401,2015-04-11,6,AUTOMOTIVE,91.458,1
7402,2015-04-12,6,AUTOMOTIVE,104.872,0
7403,2015-04-13,6,AUTOMOTIVE,116.391,0
7404,2015-04-14,6,AUTOMOTIVE,171.29,1
7405,2015-04-15,6,AUTOMOTIVE,123.029,0
7406,2015-04-16,6,AUTOMOTIVE,84.115,0
7407,2015-04-17,6,AUTOMOTIVE,78.498,0
7408,2015-04-18,6,AUTOMOTIVE,64.877,0
7409,2015-04-19,6,AUTOMOTIVE,103.611,0
7410,2015-04-20,6,AUTOMOTIVE,130.759,0
7411,2015-04-21,6,AUTOMOTIVE,172.941,1
7412,2015-04-22,6,AUTOMOTIVE,157.803,1
7413,2015-04-23,6,AUTOMOTIVE,84.528,0
7414,2015-04-24,6,AUTOMOTIVE,70.501,0
7415,2015-04-25,6,AUTOMOTIVE,92.007,1
7416,2015-04-26,6,AUTOMOTIVE,82.256,0
7417,2015-04-27,6,AUTOMOTIVE,121.097,0
7418,2015-04-28,6,AUTOMOTIVE,123.884,0
7419,2015-04-29,6,AUTOMOTIVE,107.621,0
7420,2015-04-30,6,AUTOMOTIVE,75.587,0
7421,2015-05-01,6,AUTOMOTIVE,79.387,1
7422,2015-05-02,6,AUTOMOTIVE,89.359,1
7423,2015-05-03,6,AUTOMOTIVE,89.631,0
7424,2015-05-04,6,AUTOMOTIVE,127.256,0
7425,2015-05-05,6,AUTOMOTIVE,139.623,0
7426,2015-05-06,6,AUTOMOTIVE,104.626,0
7427,2015-05-07,6,AUTOMOTIVE,84.656,0
7428,2015-05-08,6,AUTOMOTIVE,67.608,0
7429,2015-05-09,6,AUTOMOTIVE,61.617,0
7430,2015-05-10,6,AUTOMOTIVE,115.935,1
7431,2015-05-11,6,AUTOMOTIVE,150.765,1
7432,2015-05-12,6,AUTOMOTIVE,127.668,0
7433,2015-05-13,6,AUTOMOTIVE,114.665,0
7434,2015-05-14,6,AUTOMOTIVE,78.986,0
7435,2015-05-15,6,AUTOMOTIVE,79.011,1
7436,2015-05-16,6,AUTOMOTIVE,64.727,0
7437,2015-05-17,6,AUTOMOTIVE,98.222,0
7438,2015-05-18,6,AUTOMOTIVE,141.457,1
7439,2015-05-19,6,AUTOMOTIVE,141.846,0
7440,2015-05-20,6,AUTOMOTIVE,91.886,0
7441,2015-05-21,6,AUTOMOTIVE,95.962,1
7442,2015-05-22,6,AUTOMOTIVE,49.848,0
7443,2015-05-23,6,AUTOMOTIVE,75.511,0
7444,2015-05-24,6,AUTOMOTIVE,90.706,0
7445,2015-05-25,6,AUTOMOTIVE,109.661,0
7446,2015-05-26,6,AUTOMOTIVE,145.965,1
7447,2015-05-27,6,AUTOMOTIVE,107.159,0
7448,2015-05-28,6,AUTOMOTIVE,84.315,1
7449,2015-05-29,6,AUTOMOTIVE,56.128,0
7450,2015-05-30,6,AUTOMOTIVE,70.738,0
7451,2015-05-31,6,AUTOMOTIVE,112.042,0
7452,2015-06-01,6,AUTOMOTIVE,112.425,0
7453,2015-06-02,6,AUTOMOTIVE,119.95,0
7454,2015-06-03,6,AUTOMOTIVE,124.053,0
7455,2015-06-04,6,AUTOMOTIVE,82.928,0
7456,2015-06-05,6,AUTOMOTIVE,73.829,0
7457,2015-06-06,6,AUTOMOTIVE,72.287,1
7458,2015-06-07,6,AUTOMOTIVE,89.545,0
7459,2015-06-08,6,AUTOMOTIVE,116.999,0
7460,2015-06-09,6,AUTOMOTIVE,118.913,0
7461,2015-06-10,6,AUTOMOTIVE,94.607,0
7462,2015-06-11,6,AUTOMOTIVE,72.881,0
7463,2015-06-12,6,AUTOMOTIVE,37.116,0
7464,2015-06-13,6,AUTOMOTIVE,77.385,1
7465,2015-06-14,6,AUTOMOTIVE,98.824,0
7466,2015-06-15,6,AUTOMOTIVE,143.593,1
7467,2015-06-16,6,AUTOMOTIVE,118.4,0
7468,2015-06-17,6,AUTOMOTIVE,95.094,0
7469,2015-06-18,6,AUTOMOTIVE,63.875,0
7470,2015-06-19,6,AUTOMOTIVE,62.98,0
7471,2015-06-20,6,AUTOMOTIVE,80.521,0
7472,2015-06-21,6,AUTOMOTIVE,82.032,0
7473,2015-06-22,6,AUTOMOTIVE,103.396,0
7474,2015-06-23,6,AUTOMOTIVE,114.579,0
7475,2015-06-24,6,AUTOMOTIVE,94.832,0
7476,2015-06-25,6,AUTOMOTIVE,76.209,0
7477,2015-06-26,6,AUTOMOTIVE,65.368,1
7478,2015-06-27,6,AUTOMOTIVE,90.234,1
7479,2015-06-28,6,AUTOMOTIVE,77.972,0
7480,2015-06-29,6,AUTOMOTIVE,115.106,0
7481,2015-06-30,6,AUTOMOTIVE,115.344,0
7482,2015-07-01,6,AUTOMOTIVE,91.974,0
7483,2015-07-02,6,AUTOMOTIVE,75.589,0
7484,2015-07-03,6,AUTOMOTIVE,70.393,1
7485,2015-07-04,6,AUTOMOTIVE,87.158,1
7486,2015-07-05,6,AUTOMOTIVE,105.165,1
7487,2015-07-06,6,AUTOMOTIVE,111.088,0
7488,2015-07-07,6,AUTOMOTIVE,107.669,0
7489,2015-07-08,6,AUTOMOTIVE,110.487,1
7490,2015-07-09,6,AUTOMOTIVE,77.289,0
7491,2015-07-10,6,AUTOMOTIVE,64.437,1
7492,2015-07-11,6,AUTOMOTIVE,56.503,0
7493,2015-07-12,6,AUTOMOTIVE,71.094,0
7494,2015-07-13,6,AUTOMOTIVE,104.326,0
7495,2015-07-14,6,AUTOMOTIVE,108.776,0
7496,2015-07-15,6,AUTOMOTIVE,91.242,0
7497,2015-07-16,6,AUTOMOTIVE,68.031,0
7498,2015-07-17,6,AUTOMOTIVE,45.922,0
7499,2015-07-18,6,AUTOMOTIVE,56.72,0
7500,2015-07-19,6,AUTOMOTIVE,85.898,0
7501,2015-07-20,6,AUTOMOTIVE,90.405,0
7502,2015-07-21,6,AUTOMOTIVE,106.392,0
7503,2015-07-22,6,AUTOMOTIVE,70.845,0
7504,2015-07-23,6,AUTOMOTIVE,83.654,0
7505,2015-07-24,6,AUTOMOTIVE,57.236,1
7506,2015-07-25,6,AUTOMOTIVE,51.479,1
7507,2015-07-26,6,AUTOMOTIVE,78.182,0
7508,2015-07-27,6,AUTOMOTIVE,124.12,1
7509,2015-07-28,6,AUTOMOTIVE,126.158,1
7510,2015-07-29,6,AUTOMOTIVE,97.094,0
7511,2015-07-30,6,AUTOMOTIVE,73.262,0
7512,2015-07-31,6,AUTOMOTIVE,49.547,0
7513,2015-08-01,6,AUTOMOTIVE,60.949,0
7514,2015-08-02,6,AUTOMOTIVE,90.32,0
7515,2015-08-03,6,AUTOMOTIVE,85.402,0
7516,2015-08-04,6,AUTOMOTIVE,106.974,0
7517,2015-08-05,6,AUTOMOTIVE,79.5,0
7518,2015-08-06,6,AUTOMOTIVE,67.624,0
7519,2015-08-07,6,AUTOMOTIVE,48.755,0
7520,2015-08-08,6,AUTOMOTIVE,54.559,0
7521,2015-08-09,6,AUTOMOTIVE,93.1,1
7522,2015-08-10,6,AUTOMOTIVE,93.855,0
7523,2015-08-11,6,AUTOMOTIVE,101.805,0
7524,2015-08-12,6,AUTOMOTIVE,109.33,1
7525,2015-08-13,6,AUTOMOTIVE,61.773,0
7526,2015-08-14,6,AUTOMOTIVE,53.064,0
7527,2015-08-15,6,AUTOMOTIVE,58.423,0
7528,2015-08-16,6,AUTOMOTIVE,84.862,1
7529,2015-08-17,6,AUTOMOTIVE,109.277,0
7530,2015-08-18,6,AUTOMOTIVE,84.678,0
7531,2015-08-19,6,AUTOMOTIVE,99.91,1
7532,2015-08-20,6,AUTOMOTIVE,NA,0
7533,2015-08-21,6,AUTOMOTIVE,31.04,0
7534,2015-08-22,6,AUTOMOTIVE,66.069,0
7535,2015-08-23,6,AUTOMOTIVE,65.814,0
7536,2015-08-24,6,AUTOMOTIVE,82.707,0
7537,2015-08-25,6,AUTOMOTIVE,100.964,1
7538,2015-08-26,6,AUTOMOTIVE,90.622,0
7539,2015-08-27,6,AUTOMOTIVE,66.201,1
7540,2015-08-28,6,AUTOMOTIVE,51.695,0
7541,2015-08-29,6,AUTOMOTIVE,49.665,0
7542,2015-08-30,6,AUTOMOTIVE,81.038,0
7543,2015-08-31,6,AUTOMOTIVE,71.04,0
7544,2015-09-01,6,AUTOMOTIVE,87.806,0
7545,2015-09-02,6,AUTOMOTIVE,89.651,1
7546,2015-09-03,6,AUTOMOTIVE,67.052,0
7547,2015-09-04,6,AUTOMOTIVE,62.641,1
7548,2015-09-05,6,AUTOMOTIVE,54.416,1
7549,2015-09-06,6,AUTOMOTIVE,82.196,0
7550,2015-09-07,6,AUTOMOTIVE,90.631,0
7551,2015-09-08,6,AUTOMOTIVE,104.003,1
7552,2015-09-09,6,AUTOMOTIVE,72.215,0
7553,2015-09-10,6,AUTOMOTIVE,61.902,0
7554,2015-09-11,6,AUTOMOTIVE,51.586,0
7555,2015-09-12,6,AUTOMOTIVE,48.004,1
7556,2015-09-13,6,AUTOMOTIVE,60.125,0
7557,2015-09-14,6,AUTOMOTIVE,73.964,0
7558,2015-09-15,6,AUTOMOTIVE,79.1,0
7559,2015-09-16,6,AUTOMOTIVE,103.538,1
7560,2015-09-17,6,AUTOMOTIVE,69.372,1
7561,2015-09-18,6,AUTOMOTIVE,49.451,0
7562,2015-09-19,6,AUTOMOTIVE,34.518,0
7563,2015-09-20,6,AUTOMOTIVE,71.324,1
7564,2015-09-21,6,AUTOMOTIVE,119.566,1
7565,2015-09-22,6,AUTOMOTIVE,89.258,0
7566,2015-09-23,6,AUTOMOTIVE,85.052,0
7567,2015-09-24,6,AUTOMOTIVE,65.816,1
7568,2015-09-25,6,AUTOMOTIVE,56.396,1
7569,2015-09-26,6,AUTOMOTIVE,47.213,0
7570,2015-09-27,6,AUTOMOTIVE,70.163,0
7571,2015-09-28,6,AUTOMOTIVE,116.654,1
7572,2015-09-29,6,AUTOMOTIVE,105.806,1
7573,2015-09-30,6,AUTOMOTIVE,103.91,1
7574,2015-10-01,6,AUTOMOTIVE,63.704,0
7575,2015-10-02,6,AUTOMOTIVE,51.79,1
7576,2015-10-03,6,AUTOMOTIVE,39.443,0
7577,2015-10-04,6,AUTOMOTIVE,77.867,0
7578,2015-10-05,6,AUTOMOTIVE,74.193,0
7579,2015-10-06,6,AUTOMOTIVE,84.685,0
7580,2015-10-07,6,AUTOMOTIVE,82.462,1
7581,2015-10-08,6,AUTOMOTIVE,71.71,1
7582,2015-10-09,6,AUTOMOTIVE,48.7,1
7583,2015-10-10,6,AUTOMOTIVE,60.303,1
7584,2015-10-11,6,AUTOMOTIVE,56.948,0
7585,2015-10-12,6,AUTOMOTIVE,99.035,0
7586,2015-10-13,6,AUTOMOTIVE,107.926,1
7587,2015-10-14,6,AUTOMOTIVE,70.33,0
7588,2015-10-15,6,AUTOMOTIVE,72.179,1
7589,2015-10-16,6,AUTOMOTIVE,45.736,0
7590,2015-10-17,6,AUTOMOTIVE,46.285,0
7591,2015-10-18,6,AUTOMOTIVE,47.869,0
7592,2015-10-19,6,AUTOMOTIVE,84.767,0
7593,2015-10-20,6,AUTOMOTIVE,84.724,0
7594,2015-10-21,6,AUTOMOTIVE,64.438,0
7595,2015-10-22,6,AUTOMOTIVE,73.113,0
7596,2015-10-23,6,AUTOMOTIVE,60.749,1
7597,2015-10-24,6,AUTOMOTIVE,79.262,1
7598,2015-10-25,6,AUTOMOTIVE,72.847,0
7599,2015-10-26,6,AUTOMOTIVE,110.037,1
7600,2015-10-27,6,AUTOMOTIVE,101.702,1
7601,2015-10-28,6,AUTOMOTIVE,72.032,0
7602,2015-10-29,6,AUTOMOTIVE,53.546,0
7603,2015-10-30,6,AUTOMOTIVE,41.981,0
7604,2015-10-31,6,AUTOMOTIVE,44.699,0
7605,2015-11-01,6,AUTOMOTIVE,81.629,0
7606,2015-11-02,6,AUTOMOTIVE,94.933,0
7607,2015-11-03,6,AUTOMOTIVE,91.473,0
7608,2015-11-04,6,AUTOMOTIVE,95.433,1
7609,2015-11-05,6,AUTOMOTIVE,71.335,0
7610,2015-11-06,6,AUTOMOTIVE,56.184,0
7611,2015-11-07,6,AUTOMOTIVE,38.86,0
7612,2015-11-08,6,AUTOMOTIVE,85.098,1
7613,2015-11-09,6,AUTOMOTIVE,82.154,0
7614,2015-11-10,6,AUTOMOTIVE,91.185,0
7615,2015-11-11,6,AUTOMOTIVE,81.68,0
7616,2015-11-12,6,AUTOMOTIVE,54.844,0
7617,2015-11-13,6,AUTOMOTIVE,58.516,0
7618,2015-11-14,6,AUTOMOTIVE,63.717,1
7619,2015-11-15,6,AUTOMOTIVE,62.322,0
7620,2015-11-16,6,AUTOMOTIVE,76.454,0
7621,2015-11-17,6,AUTOMOTIVE,128.665,1
7622,2015-11-18,6,AUTOMOTIVE,76.964,0
7623,2015-11-19,6,AUTOMOTIVE,49.539,0
7624,2015-11-20,6,AUTOMOTIVE,48.54,0
7625,2015-11-21,6,AUTOMOTIVE,72.691,1
7626,2015-11-22,6,AUTOMOTIVE,87.33,1
7627,2015-11-23,6,AUTOMOTIVE,100.103,0
7628,2015-11-24,6,AUTOMOTIVE,93.836,0
7629,2015-11-25,6,AUTOMOTIVE,103.719,1
7630,2015-11-26,6,AUTOMOTIVE,69.826,0
7631,2015-11-27,6,AUTOMOTIVE,41.477,0
7632,2015-11-28,6,AUTOMOTIVE,49.029,0
7633,2015-11-29,6,AUTOMOTIVE,58.732,0
7634,2015-11-30,6,AUTOMOTIVE,92.175,0
7635,2015-12-01,6,AUTOMOTIVE,86.609,0
7636,2015-12-02,6,AUTOMOTIVE,88.104,0
7637,2015-12-03,6,AUTOMOTIVE,67.89,0
7638,2015-12-04,6,AUTOMOTIVE,50.877,0
7639,2015-12-05,6,AUTOMOTIVE,55.821,0
7640,2015-12-06,6,AUTOMOTIVE,90.067,0
7641,2015-12-07,6,AUTOMOTIVE,90.337,0
7642,2015-12-08,6,AUTOMOTIVE,134.53,1
7643,2015-12-09,6,AUTOMOTIVE,73.231,0
7644,2015-12-10,6,AUTOMOTIVE,73.962,0
7645,2015-12-11,6,AUTOMOTIVE,50.301,0
7646,2015-12-12,6,AUTOMOTIVE,50.842,0
7647,2015-12-13,6,AUTOMOTIVE,110.269,1
7648,2015-12-14,6,AUTOMOTIVE,96.422,0
7649,2015-12-15,6,AUTOMOTIVE,109.59,0
7650,2015-12-16,6,AUTOMOTIVE,95.084,0
7651,2015-12-17,6,AUTOMOTIVE,78.236,1
7652,2015-12-18,6,AUTOMOTIVE,53.22,0
7653,2015-12-19,6,AUTOMOTIVE,52.348,0
7654,2015-12-20,6,AUTOMOTIVE,80.629,1
7655,2015-12-21,6,AUTOMOTIVE,118.978,1
7656,2015-12-22,6,AUTOMOTIVE,86.803,0
7657,2015-12-23,6,AUTOMOTIVE,90.293,0
7658,2015-12-24,6,AUTOMOTIVE,87.428,1
7659,2015-12-25,6,AUTOMOTIVE,53.77,0
7660,2015-12-26,6,AUTOMOTIVE,45.98,0
7661,2015-12-27,6,AUTOMOTIVE,110.323,1
7662,2015-12-28,6,AUTOMOTIVE,124.444,1
7663,2015-12-29,6,AUTOMOTIVE,95.852,0
7664,2015-12-30,6,AUTOMOTIVE,113.491,1
7665,2015-12-31,6,AUTOMOTIVE,93.476,1
7666,2015-01-01,6,BABY CARE,80.066,0
7667,2015-01-02,6,BABY CARE,99.317,0
7668,2015-01-03,6,BABY CARE,90.838,0
7669,2015-01-04,6,BABY CARE,107.972,0
7670,2015-01-05,6,BABY CARE,145.247,0
7671,2015-01-06,6,BABY CARE,127.639,0
7672,2015-01-07,6,BABY CARE,164.997,1
7673,2015-01-08,6,BABY CARE,123.045,1
7674,2015-01-09,6,BABY CARE,94.158,1
7675,2015-01-10,6,BABY CARE,88.082,0
7676,2015-01-11,6,BABY CARE,135.037,0
7677,2015-01-12,6,BABY CARE,159.82,0
7678,2015-01-13,6,BABY CARE,171.329,0
7679,2015-01-14,6,BABY CARE,168.776,0
7680,2015-01-15,6,BABY CARE,111.517,0
7681,2015-01-16,6,BABY CARE,90.802,0
7682,2015-01-17,6,BABY CARE,83.262,0
7683,2015-01-18,6,BABY CARE,135.329,0
7684,2015-01-19,6,BABY CARE,202.942,1
7685,2015-01-20,6,BABY CARE,171.414,0
7686,2015-01-21,6,BABY CARE,133.495,0
7687,2015-01-22,6,BABY CARE,120.889,0
7688,2015-01-23,6,BABY CARE,90.563,1
7689,2015-01-24,6,BABY CARE,68.759,0
7690,2015-01-25,6,BABY CARE,125.614,0
7691,2015-01-26,6,BABY CARE,154.527,0
7692,2015-01-27,6,BABY CARE,186.025,0
7693,2015-01-28,6,BABY CARE,134.789,0
7694,2015-01-29,6,BABY CARE,106.443,0
7695,2015-01-30,6,BABY CARE,95.719,0
7696,2015-01-31,6,BABY CARE,101.422,0
7697,2015-02-01,6,BABY CARE,131.25,0
7698,2015-02-02,6,BABY CARE,150.333,0
7699,2015-02-03,6,BABY CARE,180.563,0
7700,2015-02-04,6,BABY CARE,137.971,0
7701,2015-02-05,6,BABY CARE,117.745,0
7702,2015-02-06,6,BABY CARE,83.681,0
7703,2015-02-07,6,BABY CARE,86.14,0
7704,2015-02-08,6,BABY CARE,139.55,0
7705,2015-02-09,6,BABY CARE,167.141,0
7706,2015-02-10,6,BABY CARE,167.401,0
7707,2015-02-11,6,BABY CARE,161.313,0
7708,2015-02-12,6,BABY CARE,100.427,0
7709,2015-02-13,6,BABY CARE,79.8,0
7710,2015-02-14,6,BABY CARE,106.861,0
7711,2015-02-15,6,BABY CARE,151.146,0
7712,2015-02-16,6,BABY CARE,171.335,0
7713,2015-02-17,6,BABY CARE,172.42,0
7714,2015-02-18,6,BABY CARE,161.241,0
7715,2015-02-19,6,BABY CARE,131.472,1
7716,2015-02-20,6,BABY CARE,72.375,0
7717,2015-02-21,6,BABY CARE,129.529,1
7718,2015-02-22,6,BABY CARE,139.795,0
7719,2015-02-23,6,BABY CARE,164.826,0
7720,2015-02-24,6,BABY CARE,193.822,0
7721,2015-02-25,6,BABY CARE,170.479,0
7722,2015-02-26,6,BABY CARE,109.881,0
7723,2015-02-27,6,BABY CARE,92.079,0
7724,2015-02-28,6,BABY CARE,125.899,1
7725,2015-03-01,6,BABY CARE,181.167,1
7726,2015-03-02,6,BABY CARE,156.616,0
7727,2015-03-03,6,BABY CARE,209.477,0
7728,2015-03-04,6,BABY CARE,173.993,0
7729,2015-03-05,6,BABY CARE,125.76,0
7730,2015-03-06,6,BABY CARE,99.634,0
7731,2015-03-07,6,BABY CARE,101.67,0
7732,2015-03-08,6,BABY CARE,137.444,0
7733,2015-03-09,6,BABY CARE,178.146,0
7734,2015-03-10,6,BABY CARE,189.293,0
7735,2015-03-11,6,BABY CARE,187.662,0
7736,2015-03-12,6,BABY CARE,124.783,0
7737,2015-03-13,6,BABY CARE,93.111,0
7738,2015-03-14,6,BABY CARE,85.347,0
7739,2015-03-15,6,BABY CARE,138.799,0
7740,2015-03-16,6,BABY CARE,219.765,1
7741,2015-03-17,6,BABY CARE,192.652,0
7742,2015-03-18,6,BABY CARE,188.97,1
7743,2015-03-19,6,BABY CARE,113.614,0
7744,2015-03-20,6,BABY CARE,98.096,0
7745,2015-03-21,6,BABY CARE,109.667,0
7746,2015-03-22,6,BABY CARE,113.692,0
7747,2015-03-23,6,BABY CARE,183.758,0
7748,2015-03-24,6,BABY CARE,195.539,0
7749,2015-03-25,6,BABY CARE,164.296,0
7750,2015-03-26,6,BABY CARE,118.085,0
7751,2015-03-27,6,BABY CARE,85.992,0
7752,2015-03-28,6,BABY CARE,88.504,0
7753,2015-03-29,6,BABY CARE,155.606,0
7754,2015-03-30,6,BABY CARE,186.146,0
7755,2015-03-31,6,BABY CARE,198.991,0
7756,2015-04-01,6,BABY CARE,174.391,0
7757,2015-04-02,6,BABY CARE,126.613,0
7758,2015-04-03,6,BABY CARE,77.272,0
7759,2015-04-04,6,BABY CARE,103.574,0
7760,2015-04-05,6,BABY CARE,149.766,0
7761,2015-04-06,6,BABY CARE,176.407,0
7762,2015-04-07,6,BABY CARE,248.806,1
7763,2015-04-08,6,BABY CARE,155.085,0
7764,2015-04-09,6,BABY CARE,121.15,0
7765,2015-04-10,6,BABY CARE,102.853,0
7766,2015-04-11,6,BABY CARE,123.458,0
7767,2015-04-12,6,BABY CARE,119.125,0
7768,2015-04-13,6,BABY CARE,178.336,0
7769,2015-04-14,6,BABY CARE,233.607,1
7770,2015-04-15,6,BABY CARE,170.272,0
7771,2015-04-16,6,BABY CARE,139.088,0
7772,2015-04-17,6,BABY CARE,83.585,0
7773,2015-04-18,6,BABY CARE,92.98,0
7774,2015-04-19,6,BABY CARE,175.457,1
7775,2015-04-20,6,BABY CARE,169.464,0
7776,2015-04-21,6,BABY CARE,192.932,0
7777,2015-04-22,6,BABY CARE,148.2,0
7778,2015-04-23,6,BABY CARE,130.473,0
7779,2015-04-24,6,BABY CARE,102.258,0
7780,2015-04-25,6,BABY CARE,95.207,0
7781,2015-04-26,6,BABY CARE,166.569,1
7782,2015-04-27,6,BABY CARE,175.526,0
7783,2015-04-28,6,BABY CARE,201.478,0
7784,2015-04-29,6,BABY CARE,188.656,1
7785,2015-04-30,6,BABY CARE,113.541,0
7786,2015-05-01,6,BABY CARE,72.175,0
7787,2015-05-02,6,BABY CARE,98.264,0
7788,2015-05-03,6,BABY CARE,132.788,0
7789,2015-05-04,6,BABY CARE,173.755,0
7790,2015-05-05,6,BABY CARE,178.078,0
7791,2015-05-06,6,BABY CARE,153.716,0
7792,2015-05-07,6,BABY CARE,125.533,0
7793,2015-05-08,6,BABY CARE,93.412,1
7794,2015-05-09,6,BABY CARE,83.904,0
7795,2015-05-10,6,BABY CARE,134.051,0
7796,2015-05-11,6,BABY CARE,161.056,0
7797,2015-05-12,6,BABY CARE,183.202,0
7798,2015-05-13,6,BABY CARE,164.723,0
7799,2015-05-14,6,BABY CARE,101.166,0
7800,2015-05-15,6,BABY CARE,84.195,0
7801,2015-05-16,6,BABY CARE,109.355,0
7802,2015-05-17,6,BABY CARE,129.782,0
7803,2015-05-18,6,BABY CARE,154.24,0
7804,2015-05-19,6,BABY CARE,156.475,0
7805,2015-05-20,6,BABY CARE,157.949,0
7806,2015-05-21,6,BABY CARE,97.547,0
7807,2015-05-22,6,BABY CARE,76.582,0
7808,2015-05-23,6,BABY CARE,91.591,0
7809,2015-05-24,6,BABY CARE,134.545,0
7810,2015-05-25,6,BABY CARE,171.767,0
7811,2015-05-26,6,BABY CARE,179.273,0
7812,2015-05-27,6,BABY CARE,158.396,0
7813,2015-05-28,6,BABY CARE,118.244,0
7814,2015-05-29,6,BABY CARE,69.58,0
7815,2015-05-30,6,BABY CARE,88.973,0
7816,2015-05-31,6,BABY CARE,157.352,0
7817,2015-06-01,6,BABY CARE,147.687,0
7818,2015-06-02,6,BABY CARE,183.731,0
7819,2015-06-03,6,BABY CARE,145.472,0
7820,2015-06-04,6,BABY CARE,134.936,1
7821,2015-06-05,6,BABY CARE,64.644,0
7822,2015-06-06,6,BABY CARE,93.055,0
7823,2015-06-07,6,BABY CARE,120.854,0
7824,2015-06-08,6,BABY CARE,165.19,0
7825,2015-06-09,6,BABY CARE,188.972,0
7826,2015-06-10,6,BABY CARE,163.233,0
7827,2015-06-11,6,BABY CARE,133.93,1
7828,2015-06-12,6,BABY CARE,85.469,0
7829,2015-06-13,6,BABY CARE,121.566,1
7830,2015-06-14,6,BABY CARE,132.254,1
7831,2015-06-15,6,BABY CARE,194.218,1
7832,2015-06-16,6,BABY CARE,154.354,0
7833,2015-06-17,6,BABY CARE,125.743,0
7834,2015-06-18,6,BABY CARE,100.984,0
7835,2015-06-19,6,BABY CARE,99.875,1
7836,2015-06-20,6,BABY CARE,98.582,0
7837,2015-06-21,6,BABY CARE,108.981,0
7838,2015-06-22,6,BABY CARE,162.294,0
7839,2015-06-23,6,BABY CARE,201.511,1
7840,2015-06-24,6,BABY CARE,132.001,0
7841,2015-06-25,6,BABY CARE,106.143,0
7842,2015-06-26,6,BABY CARE,61.248,0
7843,2015-06-27,6,BABY CARE,95.676,0
7844,2015-06-28,6,BABY CARE,112.672,0
7845,2015-06-29,6,BABY CARE,189.124,1
7846,2015-06-30,6,BABY CARE,168.486,0
7847,2015-07-01,6,BABY CARE,152.846,0
7848,2015-07-02,6,BABY CARE,95.688,0
7849,2015-07-03,6,BABY CARE,80.412,0
7850,2015-07-04,6,BABY CARE,96.675,0
7851,2015-07-05,6,BABY CARE,120.634,0
7852,2015-07-06,6,BABY CARE,145.302,0
7853,2015-07-07,6,BABY CARE,159.342,0
7854,2015-07-08,6,BABY CARE,139.199,0
7855,2015-07-09,6,BABY CARE,117.871,0
7856,2015-07-10,6,BABY CARE,95.689,1
7857,2015-07-11,6,BABY CARE,86.652,0
7858,2015-07-12,6,BABY CARE,101.303,0
7859,2015-07-13,6,BABY CARE,133.862,0
7860,2015-07-14,6,BABY CARE,189.698,1
7861,2015-07-15,6,BABY CARE,129.896,0
7862,2015-07-16,6,BABY CARE,123.322,1
7863,2015-07-17,6,BABY CARE,70.166,0
7864,2015-07-18,6,BABY CARE,104.528,1
7865,2015-07-19,6,BABY CARE,131.257,0
7866,2015-07-20,6,BABY CARE,157.126,0
7867,2015-07-21,6,BABY CARE,136.177,0
7868,2015-07-22,6,BABY CARE,125.537,0
7869,2015-07-23,6,BABY CARE,71.88,0
7870,2015-07-24,6,BABY CARE,73.388,0
7871,2015-07-25,6,BABY CARE,84.729,0
7872,2015-07-26,6,BABY CARE,124.024,0
7873,2015-07-27,6,BABY CARE,121.658,0
7874,2015-07-28,6,BABY CARE,152.876,0
7875,2015-07-29,6,BABY CARE,145.579,0
7876,2015-07-30,6,BABY CARE,99.898,0
7877,2015-07-31,6,BABY CARE,64.59,0
7878,2015-08-01,6,BABY CARE,58.476,0
7879,2015-08-02,6,BABY CARE,98.772,0
7880,2015-08-03,6,BABY CARE,138.694,0
7881,2015-08-04,6,BABY CARE,130.037,0
7882,2015-08-05,6,BABY CARE,132.753,0
7883,2015-08-06,6,BABY CARE,56.825,0
7884,2015-08-07,6,BABY CARE,80.744,0
7885,2015-08-08,6,BABY CARE,78.147,0
7886,2015-08-09,6,BABY CARE,75.331,0
7887,2015-08-10,6,BABY CARE,137.737,0
7888,2015-08-11,6,BABY CARE,167.173,1
7889,2015-08-12,6,BABY CARE,128.564,0
7890,2015-08-13,6,BABY CARE,87.272,0
7891,2015-08-14,6,BABY CARE,87.368,0
7892,2015-08-15,6,BABY CARE,74.703,0
7893,2015-08-16,6,BABY CARE,96.077,0
7894,2015-08-17,6,BABY CARE,123.319,0
7895,2015-08-18,6,BABY CARE,141.565,0
7896,2015-08-19,6,BABY CARE,142.164,1
7897,2015-08-20,6,BABY CARE,104.867,0
7898,2015-08-21,6,BABY CARE,56.767,0
7899,2015-08-22,6,BABY CARE,86.5,0
7900,2015-08-23,6,BABY CARE,100.409,0
7901,2015-08-24,6,BABY CARE,132.974,0
7902,2015-08-25,6,BABY CARE,141.009,0
7903,2015-08-26,6,BABY CARE,120.326,0
7904,2015-08-27,6,BABY CARE,114.62,0
7905,2015-08-28,6,BABY CARE,44.745,0
7906,2015-08-29,6,BABY CARE,64.046,0
7907,2015-08-30,6,BABY CARE,75.189,0
7908,2015-08-31,6,BABY CARE,153.157,1
7909,2015-09-01,6,BABY CARE,136.871,0
7910,2015-09-02,6,BABY CARE,112.977,0
7911,2015-09-03,6,BABY CARE,61.408,0
7912,2015-09-04,6,BABY CARE,76.189,0
7913,2015-09-05,6,BABY CARE,59.283,0
7914,2015-09-06,6,BABY CARE,106.09,0
